"id","APOEuptake","DQBSA","Gcase_diff","LDLuptake","Lysotracker","TREM2"
"TNFRSF13C",1.34507814540307,0.816769789134975,-0.491999071395603,-1.0925532462466,-0.847709094926673,1.24239733072341
"TNFRSF1A",0.89778534336537,0.896061346229105,2.46842259288327,0.858040681739091,-0.821520240199154,-1.43030325848267
"TREM1",1.29842888139976,-1.43861370911466,-1.22612935684707,-2.05100972186223,-0.944821526440922,0.413828104378562
"TREM2",-0.748248967284969,-0.74753613354878,-1.46320972701589,-1.59581546262911,0.34825324991167,-4.5656158749761
"TREML2",1.49214933858224,1.71213387459135,0.863959753343086,-2.27601686882045,1.55544552045826,0.408849651307774
"TREML4",-1.22780547476041,-0.982872894054362,-1.15409798355087,1.27641176359644,-1.27138982677419,-0.781786595564154
"TYRO3",-1.05258769320549,0.568979576685655,-0.513159147562169,-1.12410142703414,-1.25106709340129,3.11849050335434
"TYROBP",-1.2552720992586,-2.17582965992932,-2.52712672130291,-1.17541181217661,1.65612750666756,-4.5656158749761
"UNC13D",1.55464768661702,0.294874175792455,-1.21483245427604,0.773730803559559,0.792584400997388,0.703538857186609
"VCP",1.87008510899982,-0.763777243849522,0.975666012669722,1.90300417852266,2.79115077650114,0.819449505310967
"VDR",-0.617795727763195,0.342306824837853,1.46080122342373,-0.917272240404034,1.95173226350327,-0.435609606075159
"VENTX",-0.352304384928597,-0.955153652470107,-2.20738748446269,-1.16142280327332,-1.83515990512279,0.829396643805899
"VLDLR",-2.24284207764895,1.0193433298405,0.231649831637037,0.765052975381992,1.52845342067541,-0.879592690562938
